eval,specialty,score
hits@10,Allopathic & Osteopathic Physicians/Internal Medicine,0.0,NDCG@10,Allopathic & Osteopathic Physicians/Internal Medicine,0.09090909090909093,Accuracy@10,Allopathic & Osteopathic Physicians/Internal Medicine,0.9926416482707874,RBO@10,Allopathic & Osteopathic Physicians/Internal Medicine,0.0
hits@10,Allopathic & Osteopathic Physicians/Family Medicine,0.3,NDCG@10,Allopathic & Osteopathic Physicians/Family Medicine,0.3755800648797938,Accuracy@10,Allopathic & Osteopathic Physicians/Family Medicine,0.9942268041237113,RBO@10,Allopathic & Osteopathic Physicians/Family Medicine,0.23416879811603086
hits@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.9,NDCG@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.9429367570814847,Accuracy@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.998589562764457,RBO@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.8039512734537384
hits@10,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.0,NDCG@10,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.09090909090909093,Accuracy@10,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.9868507560815253,RBO@10,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.0
hits@10,Allopathic & Osteopathic Physicians/Emergency Medicine,0.0,NDCG@10,Allopathic & Osteopathic Physicians/Emergency Medicine,0.09090909090909093,Accuracy@10,Allopathic & Osteopathic Physicians/Emergency Medicine,0.9863294600136705,RBO@10,Allopathic & Osteopathic Physicians/Emergency Medicine,0.0
hits@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.2,NDCG@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.2725218968137794,Accuracy@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.9777158774373259,RBO@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.20518734298726854
hits@10,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.1,NDCG@10,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.19891778428679194,Accuracy@10,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.977859778597786,RBO@10,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.045129779210863426
hits@10,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.0,NDCG@10,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.09090909090909093,Accuracy@10,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.9790356394129979,RBO@10,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.0
hits@10,390200000X,0.4,NDCG@10,390200000X,0.41411718245012225,Accuracy@10,390200000X,0.9880715705765407,RBO@10,390200000X,0.4816442127700449
hits@10,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.1,NDCG@10,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.20503557674612127,Accuracy@10,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.9833795013850416,RBO@10,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.031325738002993736
hits@10,mean,0.2,NDCG@10,mean,0.27727456258944566,Accuracy@10,mean,0.9864700598663843,RBO@10,mean,0.180140714454094
eval,specialty,score
hits@20,Allopathic & Osteopathic Physicians/Internal Medicine,0.15,NDCG@20,Allopathic & Osteopathic Physicians/Internal Medicine,0.2231236087931665,Accuracy@20,Allopathic & Osteopathic Physicians/Internal Medicine,0.9874908020603385,RBO@20,Allopathic & Osteopathic Physicians/Internal Medicine,0.03953056649921469
hits@20,Allopathic & Osteopathic Physicians/Family Medicine,0.3,NDCG@20,Allopathic & Osteopathic Physicians/Family Medicine,0.35006445639674727,Accuracy@20,Allopathic & Osteopathic Physicians/Family Medicine,0.9884536082474227,RBO@20,Allopathic & Osteopathic Physicians/Family Medicine,0.2321688837313143
hits@20,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.75,NDCG@20,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.7401237986021317,Accuracy@20,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.9929478138222849,RBO@20,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.8091393382194282
hits@20,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.05,NDCG@20,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.11048968717677415,Accuracy@20,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.9750164365548981,RBO@20,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.0038282836567458357
hits@20,Allopathic & Osteopathic Physicians/Emergency Medicine,0.1,NDCG@20,Allopathic & Osteopathic Physicians/Emergency Medicine,0.15795671010950602,Accuracy@20,Allopathic & Osteopathic Physicians/Emergency Medicine,0.9753930280246069,RBO@20,Allopathic & Osteopathic Physicians/Emergency Medicine,0.04223142374975907
hits@20,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.25,NDCG@20,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.23385121562464484,Accuracy@20,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.958217270194986,RBO@20,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.22200940298318708
