eval,specialty,score
hits@10,Allopathic & Osteopathic Physicians/Internal Medicine,0.3,NDCG@10,Allopathic & Osteopathic Physicians/Internal Medicine,0.37106058936231767,Accuracy@15,Allopathic & Osteopathic Physicians/Internal Medicine,0.9911699779249448,RBO@10,Allopathic & Osteopathic Physicians/Internal Medicine,0.25886281096841307
hits@10,Allopathic & Osteopathic Physicians/Family Medicine,0.1,NDCG@10,Allopathic & Osteopathic Physicians/Family Medicine,0.2154586538952642,Accuracy@15,Allopathic & Osteopathic Physicians/Family Medicine,0.9884536082474227,RBO@10,Allopathic & Osteopathic Physicians/Family Medicine,0.009138616441006836
hits@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.3,NDCG@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.44306638494745176,Accuracy@15,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.9830747531734838,RBO@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.07374531381379831
hits@10,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.4,NDCG@10,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.39664041000574185,Accuracy@15,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.9881656804733728,RBO@10,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.6031247691403934
hits@10,Allopathic & Osteopathic Physicians/Emergency Medicine,0.1,NDCG@10,Allopathic & Osteopathic Physicians/Emergency Medicine,0.20503557674612127,Accuracy@15,Allopathic & Osteopathic Physicians/Emergency Medicine,0.9808612440191388,RBO@10,Allopathic & Osteopathic Physicians/Emergency Medicine,0.031325738002993736
hits@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.3,NDCG@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.39664041000574196,Accuracy@15,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.9693593314763231,RBO@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.1838178321569206
hits@10,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.1,NDCG@10,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.2154586538952642,Accuracy@15,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.968019680196802,RBO@10,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.009138616441006836
hits@10,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.3,NDCG@10,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.4226512804433768,Accuracy@15,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.9832285115303984,RBO@10,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.12214105840610455
hits@10,390200000X,0.1,NDCG@10,390200000X,0.14797233382760613,Accuracy@15,390200000X,0.974155069582505,RBO@10,390200000X,0.1960487265462617
hits@10,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.4,NDCG@10,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.40611041083490457,Accuracy@15,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.9833795013850416,RBO@10,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.5784266642302185
hits@10,mean,0.24000000000000005,NDCG@10,mean,0.32200947039637906,Accuracy@15,mean,0.9809867358009432,RBO@10,mean,0.20657701461471173
eval,specialty,score
hits@20,Allopathic & Osteopathic Physicians/Internal Medicine,0.15,NDCG@20,Allopathic & Osteopathic Physicians/Internal Medicine,0.1608136799861955,Accuracy@15,Allopathic & Osteopathic Physicians/Internal Medicine,0.9911699779249448,RBO@20,Allopathic & Osteopathic Physicians/Internal Medicine,0.23428763827997037
hits@20,Allopathic & Osteopathic Physicians/Family Medicine,0.1,NDCG@20,Allopathic & Osteopathic Physicians/Family Medicine,0.1586025067575275,Accuracy@15,Allopathic & Osteopathic Physicians/Family Medicine,0.9884536082474227,RBO@20,Allopathic & Osteopathic Physicians/Family Medicine,0.041786510470235336
hits@20,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.15,NDCG@20,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.18990747246835155,Accuracy@15,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.9830747531734838,RBO@20,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.12612731019089848
hits@20,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.35,NDCG@20,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.33982416097705553,Accuracy@15,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.9881656804733728,RBO@20,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.5243948180026831
hits@20,Allopathic & Osteopathic Physicians/Emergency Medicine,0.15,NDCG@20,Allopathic & Osteopathic Physicians/Emergency Medicine,0.1501837171088361,Accuracy@15,Allopathic & Osteopathic Physicians/Emergency Medicine,0.9808612440191388,RBO@20,Allopathic & Osteopathic Physicians/Emergency Medicine,0.0649713505314022
hits@20,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.25,NDCG@20,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.2932313242771866,Accuracy@15,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.9693593314763231,RBO@20,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.2047524410316713
hits@20,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.1,NDCG@20,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.15177295305463148,Accuracy@15,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.968019680196802,RBO@20,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.057609563625900195
hits@20,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.4,NDCG@20,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.41128067661503015,Accuracy@15,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.9832285115303984,RBO@20,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.237243119225315
hits@20,390200000X,0.15,NDCG@20,390200000X,0.12870082539653158,Accuracy@15,390200000X,0.974155069582505,RBO@20,390200000X,0.17137720253402697
hits@20,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.3,NDCG@20,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.2809554778676392,Accuracy@15,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.9833795013850416,RBO@20,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.5071467515386873
hits@20,mean,0.20999999999999996,NDCG@20,mean,0.2265272794508985,Accuracy@15,mean,0.9809867358009432,RBO@20,mean,0.21696967054307903
eval,specialty,score
hits@30,Allopathic & Osteopathic Physicians/Internal Medicine,0.26666666666666666,NDCG@30,Allopathic & Osteopathic Physicians/Internal Medicine,0.2618919374090345,Accuracy@15,Allopathic & Osteopathic Physicians/Internal Medicine,0.9911699779249448,RBO@30,Allopathic & Osteopathic Physicians/Internal Medicine,0.2330363927565997
hits@30,Allopathic & Osteopathic Physicians/Family Medicine,0.2,NDCG@30,Allopathic & Osteopathic Physicians/Family Medicine,0.26104039260548306,Accuracy@15,Allopathic & Osteopathic Physicians/Family Medicine,0.9884536082474227,RBO@30,Allopathic & Osteopathic Physicians/Family Medicine,0.06307149725607421
hits@30,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.26666666666666666,NDCG@30,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.23729519659043555,Accuracy@15,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.9830747531734838,RBO@30,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.1355726680509281
hits@30,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.36666666666666664,NDCG@30,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.3654836168598585,Accuracy@15,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.9881656804733728,RBO@30,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.497670090651184
hits@30,Allopathic & Osteopathic Physicians/Emergency Medicine,0.2,NDCG@30,Allopathic & Osteopathic Physicians/Emergency Medicine,0.21619877786584413,Accuracy@15,Allopathic & Osteopathic Physicians/Emergency Medicine,0.9808612440191388,RBO@30,Allopathic & Osteopathic Physicians/Emergency Medicine,0.08526900911525613
hits@30,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.23333333333333334,NDCG@30,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.25802001605375363,Accuracy@15,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.9693593314763231,RBO@30,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.2104433219180789
hits@30,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.16666666666666666,NDCG@30,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.08976328462306243,Accuracy@15,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.968019680196802,RBO@30,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.0642270298309426
