eval,specialty,score
hits@10,Allopathic & Osteopathic Physicians/Internal Medicine,0.6,NDCG@10,Allopathic & Osteopathic Physicians/Internal Medicine,0.7222648070806984,Accuracy@10,Allopathic & Osteopathic Physicians/Internal Medicine,0.9970566593083149,RBO@10,Allopathic & Osteopathic Physicians/Internal Medicine,0.3291096353632388
hits@10,Allopathic & Osteopathic Physicians/Family Medicine,0.6,NDCG@10,Allopathic & Osteopathic Physicians/Family Medicine,0.7222648070806984,Accuracy@10,Allopathic & Osteopathic Physicians/Family Medicine,0.996701030927835,RBO@10,Allopathic & Osteopathic Physicians/Family Medicine,0.3291096353632388
hits@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.6,NDCG@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.6793261282367302,Accuracy@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.9943582510578279,RBO@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner, Family",0.4505620778215256
hits@10,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.7,NDCG@10,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.730271578695916,Accuracy@10,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.9960552268244576,RBO@10,Physician Assistants & Advanced Practice Nursing Providers/Physician Assistant,0.7189500674696001
hits@10,Allopathic & Osteopathic Physicians/Emergency Medicine,0.7,NDCG@10,Allopathic & Osteopathic Physicians/Emergency Medicine,0.7363893711552454,Accuracy@10,Allopathic & Osteopathic Physicians/Emergency Medicine,0.9958988380041012,RBO@10,Allopathic & Osteopathic Physicians/Emergency Medicine,0.7051460262617304
hits@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.4,NDCG@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.41411891117803745,Accuracy@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.9832869080779945,RBO@10,"Physician Assistants & Advanced Practice Nursing Providers/Nurse Anesthetist, Certified Registered",0.17760913933788922
hits@10,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.4,NDCG@10,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.5126558749986605,Accuracy@10,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.985239852398524,RBO@10,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",0.20784030401223186
hits@10,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.6,NDCG@10,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.6173123600065283,Accuracy@10,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.9916142557651991,RBO@10,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",0.668006173839764
hits@10,390200000X,0.5,NDCG@10,390200000X,0.5782532159104304,Accuracy@10,390200000X,0.9900596421471173,RBO@10,390200000X,0.4475403970381322
hits@10,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.6,NDCG@10,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.652793231273326,Accuracy@10,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.9926131117266851,RBO@10,Physician Assistants & Advanced Practice Nursing Providers/Nurse Practitioner,0.5221085672140454
hits@10,mean,0.57,NDCG@10,mean,0.6365650285616271,Accuracy@10,mean,0.9922883776238057,RBO@10,mean,0.45559820237213966
eval,specialty,score
hits@20,Allopathic & Osteopathic Physicians/Internal Medicine,0.5,NDCG@20,Allopathic & Osteopathic Physicians/Internal Medicine,0.5369101669560645,Accuracy@20,Allopathic & Osteopathic Physicians/Internal Medicine,0.9926416482707874,RBO@20,Allopathic & Osteopathic Physicians/Internal Medicine,0.4106558392480578
